days,departure_date,now,pageid,price,title,titleid,titleurl,total
8,2019-03-13,0,P001,19900,"★冬季版★攻略山東~觀天鵝、海鷗情緣8天(單飛)",YNT08190313A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190313A,20
1,2019-03-15,0,P001,1299,"台北竹子湖海芋花田+金勇農場番茄採果一日遊",TWN01190315A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TWN01190315A,40
5,2019-03-15,0,P001,12900,"★冬季限定版★小資山東體驗~小合掌村、天鵝湖五天(無購物)",YNT05190315A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190315A,20
5,2019-03-15,18,P001,20700,"「越來越好玩」深度風情北越長安雙龍灣五日(四星飯店)(華信)",HAN05190315D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190315D,18
5,2019-03-15,0,P001,20700,"「越來越好玩」深度風情北越長安雙龍灣五日--華航",HAN05190315A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190315A,23
5,2019-03-15,0,P001,20800,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190315A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190315A,16
5,2019-03-17,16,P001,17000,"瘋玩韓國~愛寶樂園、北村韓屋村、豪華遊輪體驗、塗鴉秀5日【2晚市區飯店】(台中出發-長榮)",SEL05190317C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190317C,16
4,2019-03-17,5,P001,19900,"沖繩享樂趣~濱比嘉島雪景‧ORION啤酒‧玉泉琉球大鼓秀四日(A檔飯店)晚午",OKA04190317A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190317A,20
5,2019-03-16,20,P001,16500,"越來越嗨北越雙龍灣摩天輪五日遊(越捷四星版+購物)",HAN05190316C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190316C,20
5,2019-03-16,0,P001,16900,"戀戀三亞灣~絕美無敵海景.鳳凰嶺山盟海誓5日",HAK05190316A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAK05190316A,20
5,2019-03-16,16,P001,17900,"宿霧~雙跳島●歐斯陸~超值4+1日遊-《二人成行-虎航》",CEB04190316B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB04190316B,16
5,2019-03-16,20,P001,18000,"驚喜泰越捷時尚遊艇五日【台中直飛】(泰越捷)",BKK05190316A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190316A,20
5,2019-03-16,20,P001,19500,"越來越嗨北越雙龍灣海上VILLA五日遊(越捷四星+皇海號+購物)",HAN05190316E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190316E,20
8,2019-03-19,17,P001,39900,"印度傳奇~印度金三角.泰姬瑪哈陵.貴族皇宮.瑜珈體驗8天",DEL08190319A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DEL08190319A,18
10,2019-03-19,0,P001,39900,"德.捷雙國~德國柏林.捷克溫泉小鎮.布拉格童話城精彩10日",TXL10190319A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TXL10190319A,33
12,2019-03-19,0,P001,49900,"亞德里亞海~克羅埃西亞.斯洛維尼、波士尼亞三國12日-國航",SPU12190319A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPU12190319A,42
9,2019-03-19,21,P001,66900,"大圓滿升級版~奢華凡賽斯東澳全覽三城9天(包小費)",AUCIMB90319A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AUCIMB90319A&sacctNo=27978086,22
6,2019-03-12,16,P001,17500,"宿霧~雙跳島~輕鬆走5+1日遊-《二人成行-虎航》",CEB05190312A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190312A,16
8,2019-03-12,0,P001,22900,"寧夏風情~賀蘭山.須彌山石窟.沙漠.送烤全羊8天",INC08190312A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=INC08190312A,17
6,2019-03-12,16,P001,23500,"宿霧~薄荷●雙跳島●歐斯陸~超值5+1日-《二人成行-虎航》",CEB05190312B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190312B,16
5,2019-03-12,4,P001,24200,"最美長灘～悠閒五日--宿霧太平洋航空",KLO05190312A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190312A,6
6,2019-03-13,20,P001,20000,"驚喜泰越捷時尚遊艇六日【台中直飛】(泰越捷)",BKK06190313C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190313C,20
5,2019-03-13,20,P001,23000,"【泰航】玩泰瘋奇幻島五日",BKK05190313A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190313A,20
5,2019-03-13,20,P001,28000,"【泰航】泰奢華五星半島五日（全程無購物）",BKK05190313B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190313B,20
10,2019-03-13,0,P001,47900,"【典藏歐洲】法國、比利時、荷蘭、盧森堡四國驚艷10天",CDG10190313A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CDG10190313A,32
12,2019-03-13,0,P001,49900,"亞德里亞海~克羅埃西亞.斯洛維尼、波士尼亞三國12日-國航(慕尼黑進出)",SPU12190313A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPU12190313A,40
5,2019-03-15,16,P001,20900,"中國世家~禪意拈花灣.船遊太湖饗宴.古城江南5天",WUX05190315A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=WUX05190315A,16
4,2019-03-15,39,P001,22900,"J新潟傳奇-越後新潟~世界遺產佐渡島小木盆舟採果樂閃耀之宿四日",KIJ04190315B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ04190315B,40
6,2019-03-16,17,P001,20000,"東方航空~南京.鹽城.大豐.徐州.淮安.泰州逍遙6天",NKG06190316A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NKG06190316A,17
4,2019-03-16,16,P001,20900,"中國世家~璀璨澳門-港珠澳大橋.歡樂海洋王國.大三巴豪華4天",MFM04190316A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM04190316A,16
4,2019-03-16,6,P001,20900,"沖繩兜兜風～恐龍森林公園、海洋博、奇岩萬座毛、琉球體驗四日",OKA04190316C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190316C,18
10,2019-03-19,25,P001,83800,"【金旅獎.保3新車】新一品紐西蘭南北島冰河峽灣9+1天",AZCIAA90319A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZCIAA90319A&sacctNo=27978086,26
10,2019-03-19,5,P001,89800,"【保3新車.早鳥.隱士】新一品紐西蘭南北島10天(NZ直飛)",AZNZAA90319A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZNZAA90319A&sacctNo=27978086,25
1,2019-03-20,30,P001,1299,"台北竹子湖海芋花田+金勇農場番茄採果一日遊",TWN01190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TWN01190320A,30
10,2019-03-13,11,P001,53900,"【典藏歐洲】俄羅斯莫斯科+聖彼得堡.杜蘭朵餐廳雙城10天",MOW10190313A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MOW10190313A,35
5,2019-03-20,20,P001,9900,"爆滿海南~三亞+興隆全程五星希爾頓飯店5天",SYX05190320D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SYX05190320D,20
4,2019-03-20,0,P001,11900,"濟州玩不停~神話世界主題樂園雙秀、泰迪熊博物館、YG娛樂小鎮四日【不派攝影師】(虎航)",CJU04190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190320A,18
5,2019-03-20,0,P001,13900,"★冬季限定版★小資山東體驗~小合掌村、天鵝湖五天(無購物)",YNT05190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190320A,16
5,2019-03-20,6,P001,13900,"釜山玩巨濟島~積木村、大陵苑天馬塚、饗宴美食宵夜餐五日【升等兩晚五花酒店、不上攝影】(虎航)(釜山進出)",PUS05190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190320A,22
5,2019-03-20,0,P001,14999,"越來越嗨北越雙龍灣摩天輪五日遊(越捷四星版+購物)",HAN05190320C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190320C,20
5,2019-03-20,20,P001,15500,"越來越超值北越長安雙龍灣五日遊(越捷三星飯店+購物)",HAN05190320D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190320D,20
4,2019-03-20,16,P001,15900,"中國世家~幻彩澳門-港珠澳大橋.歡樂海洋王國.石景山公園4天",MFM04190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM04190320A,16
5,2019-03-20,36,P001,17900,"爆滿海南~三亞鹿回頭公園.大東海.文昌.陵水尊爵5天",SYX05190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SYX05190320A,36
5,2019-03-20,20,P001,19500,"越來越嗨北越雙龍灣海上VILLA五日遊(越捷四星+皇海號+購物)",HAN05190320E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190320E,20
4,2019-03-20,0,P001,19900,"沖繩兜兜風～恐龍森林公園、海洋博、奇岩萬座毛、琉球體驗四日",OKA04190320C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190320C,10
6,2019-03-20,20,P001,20000,"驚喜泰越捷時尚遊艇六日【台中直飛】(泰越捷)",BKK06190320C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190320C,20
4,2019-03-20,32,P001,22900,"J新潟傳奇-越後新潟~世界遺產佐渡島小木盆舟採果樂閃耀之宿四日(週三)",KIJ04190320B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ04190320B,33
5,2019-03-20,20,P001,23000,"【泰航】玩泰瘋奇幻島五日",BKK05190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190320A,20
4,2019-03-20,34,P001,23900,"新潟+藏王樹冰溫泉美食四日-遠東周三出發",KIJ04190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ04190320A,35
5,2019-03-20,20,P001,28000,"【泰航】泰奢華五星半島五日（全程無購物）",BKK05190320B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190320B,20
5,2019-03-20,7,P001,28900,"雪白世界合掌村+新穗高纜車+玩雪溫泉美食五日(名松)",NGO05190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NGO05190320A,26
10,2019-03-20,3,P001,53900,"【典藏歐洲】俄羅斯莫斯科+聖彼得堡.杜蘭朵餐廳雙城10天",MOW10190320C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MOW10190320C,26
9,2019-03-20,21,P001,64900,"大圓滿～好味連連‧廚師帽東澳全覽9天(送小費)",AUCIBS90320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AUCIBS90320A&sacctNo=27978086,22
10,2019-03-20,26,P001,68900,"魅力歐洲~法德奧(兩點進出)～TGV高速列車、巴黎羅浮宮、漫步黑森林、湖區真善美十日(含稅)",CDG10190320A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CDG10190320A,26
12,2019-03-20,25,P001,116800,"【金旅獎+保3新車】尊榮紐西蘭南北島國家公園冰河船１２天",AZCIAA90320D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZCIAA90320D&sacctNo=27978086,26
1,2019-03-21,30,P001,1299,"台北竹子湖海芋花田+金勇農場番茄採果一日遊",TWN01190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TWN01190321A,30
5,2019-03-21,1,P001,11999,"釜山我就是霸氣~OISHI霸氣海鮮桶、入住五星樂天酒店(含早餐)、汗蒸幕、愛來水族館五天【不上攝影】釜航(釜山進出)",PUS05190321C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190321C,20
5,2019-03-21,18,P001,12500,"韓國粉櫻~愛寶樂園、空中步道、塗鴉秀、穿韓服遊首爾塔五日【韓亞航空、桃園直飛】",SEL05190321C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190321C,18
5,2019-03-21,18,P001,13500,"韓國玩粉大~愛寶樂園、小法國村、亂打秀、旗艦美食長腳蟹吃到飽五日【保證不上攝影】",SEL05190321D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190321D,18
4,2019-03-21,12,P001,14000,"時尚韓國~冰雪雙樂園、幻多奇秀、勁爆四日【台中長榮】",SEL04190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL04190321A,16
5,2019-03-21,20,P001,15500,"愛玩韓國~豪華遊輪、愛寶樂園、塗鴉秀5日【2晚市區飯店】台北出發-長榮立榮航空",SEL05190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190321A,20
5,2019-03-21,16,P001,16500,"宿霧~雙跳島~輕鬆走4+1日遊-《二人成行-虎航》",CEB04190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB04190321A,16
5,2019-03-21,20,P001,17000,"遊韓國～住宿市區酒店2晚【兩餐炒年糕無限量吃到飽】樂天世界、冰雪主題樂園、藍色大海的傳說、幻多奇秀五日-台北長榮立榮",SEL05190321B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190321B,20
5,2019-03-21,16,P001,18500,"宿霧~雙跳島●歐斯陸~超值4+1日遊-《二人成行-虎航》",CEB04190321B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB04190321B,16
4,2019-03-21,0,P001,19900,"日本東北藏王樹冰+戲雪樂+溫泉美食4日-福福",FKS04190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FKS04190321A,35
5,2019-03-21,18,P001,20700,"「越來越好玩」深度風情北越長安雙龍灣五日(四星飯店)(華信)",HAN05190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190321A,18
5,2019-03-21,16,P001,23500,"宿霧~薄荷島●歐斯陸~全覽4+1日遊-《二人成行-虎航》",CEB04190321C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB04190321C,16
5,2019-03-21,25,P001,27900,"關西世界文化遺產+名花之里夢幻燈海賞櫻五日",OSA05190321D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190321D,26
4,2019-03-22,33,P001,13900,"花遊濟州~噢雪綠茶博物館促銷4日-遠東",CJU04190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190322A,33
5,2019-03-22,0,P001,15900,"秋收冬藏愛濟州-塗鴉馬術雙秀、迷宮樂園、汗蒸幕、鐵路自行車五日【全程特二五花+保証不上攝影師】-虎航",CJU05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU05190322A,18
5,2019-03-22,0,P001,16900,"戀戀三亞灣~絕美無敵海景.鳳凰嶺山盟海誓5日",HAK05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAK05190322A,18
6,2019-03-22,15,P001,19900,"京津有味～北京+薊縣+清東陵+天津6天",PEK06190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PEK06190322A,16
5,2019-03-21,35,P001,30900,"雪白北海道+玩雪三合一五日",SPK9IT0321B5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK9IT0321B5&sacctNo=23909068,36
10,2019-03-21,0,P001,47900,"【典藏歐洲】法國、比利時、荷蘭、盧森堡四國驚艷10天",CDG10190321A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CDG10190321A,32
9,2019-03-21,34,P001,67800,"【感恩回饋】紐西蘭南北島自然風光8+1天(長段國內線)",AZCIAA90321E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZCIAA90321E&sacctNo=27978086,35
1,2019-03-22,30,P001,1299,"台北竹子湖海芋花田+金勇農場番茄採果一日遊",TWN01190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TWN01190322A,30
4,2019-03-22,0,P001,7999,"易起玩濟州~中央地下街、偶來小徑、藥泉寺、亂打秀四天(易斯達航空)",CJU04190322B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190322B,32
5,2019-03-22,16,P001,20900,"中國世家~禪意拈花灣.船遊太湖饗宴.古城江南5天",WUX05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=WUX05190322A,16
6,2019-03-22,15,P001,20900,"水鎮之光～北京+古北水鎮6日",PEK06190322B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PEK06190322B,16
8,2019-03-22,0,P001,20900,"★冬季版★攻略山東~觀天鵝、海鷗情緣8天(單飛)",YNT08190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190322A,16
4,2019-03-22,39,P001,22900,"J新潟傳奇-越後新潟~世界遺產佐渡島小木盆舟採果樂閃耀之宿四日",KIJ04190322B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ04190322B,40
5,2019-03-22,0,P001,24200,"最美長灘～悠閒五日--宿霧太平洋航空",KLO05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190322A,16
4,2019-03-22,0,P001,10900,"中國世家~情定無錫.靈山大佛.拈花灣4天",WUX04190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=WUX04190322A,18
5,2019-03-22,0,P001,12900,"威風釜山雙城記~天空步道、愛來水族館(美人魚表演秀)五天【保證不上攝影師】德威(大邱晚晚)",TAE05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190322A,16
5,2019-03-23,0,P001,15900,"秋收冬藏愛濟州-塗鴉馬術雙秀、迷宮樂園、汗蒸幕、鐵路自行車五日【全程特二五花+保証不上攝影師】-虎航",CJU05190323A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU05190323A,18
5,2019-03-23,16,P001,15900,"宿霧~雙跳島~輕鬆走4+1日遊-《二人成行-虎航》",CEB04190323A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB04190323A,16
5,2019-03-23,19,P001,16900,"戀戀三亞灣~絕美無敵海景.鳳凰嶺山盟海誓5日",HAK05190323B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAK05190323B,20
4,2019-03-22,34,P001,25900,"新潟+藏王樹冰溫泉美食四日-遠東周五出發",KIJ04190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ04190322A,35
6,2019-03-22,20,P001,26700,"酷鳥假期-華欣海龜秘境一島一飯店",BKK06190322D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190322D,20
5,2019-03-22,0,P001,26900,"九州賞櫻~長崎鹿兒島溫泉螃蟹美食五日-台虎",FUK05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FUK05190322A,20
8,2019-03-22,19,P001,30900,"最憶中國~黃山千島湖.杭州西溪溼地8天【山上2晚.無購物】",HGH08190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HGH08190322A,20
10,2019-03-26,8,P001,83800,"【金旅獎.保3新車】新一品紐西蘭南北島冰河峽灣9+1天",AZCIAA90326A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZCIAA90326A&sacctNo=27978086,32
10,2019-03-26,4,P001,83800,"【金旅獎】新一品紐西蘭南北島冰河火車峽灣9+1天(奧奧)",AKL10190326A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AKL10190326A,26
5,2019-03-23,20,P001,27900,"【絕美東北】藏王樹冰大內宿.會津鐵道.伊香保石段街.溫泉五日",KIJ05190323A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190323A,35
5,2019-03-23,20,P001,28000,"【泰航】泰奢華五星半島五日（全程無購物）",BKK05190323C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190323C,20
5,2019-03-23,15,P001,32200,"《泰北清邁好時光》森林百萬渡假村叢林探險大象便便紙DIY夜間動物園五日遊",CNX05190323B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190323B,15
5,2019-03-23,16,P001,17900,"宿霧~雙跳島●歐斯陸~超值4+1日遊-《二人成行-虎航》",CEB04190323B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB04190323B,16
5,2019-03-23,20,P001,18000,"驚喜泰越捷時尚遊艇五日【台中直飛】(泰越捷)",BKK05190323A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190323A,20
5,2019-03-23,6,P001,18200,"【亞航假期】泰北雙城遊記叢林騎象超值5+1日遊",CNX06190323B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX06190323B,23
6,2019-03-23,3,P001,20000,"東方航空~南京.鹽城.大豐.徐州.淮安.泰州逍遙6天",NKG06190323A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NKG06190323A,17
4,2019-03-23,16,P001,20900,"中國世家~璀璨澳門-港珠澳大橋.歡樂海洋王國.大三巴豪華4天",MFM04190323A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM04190323A,16
5,2019-03-22,2,P001,41500,"樂活蘇梅島-安通國家公園+獨木舟5日遊(兩人成行.含小費)",USM05190322A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=USM05190322A,2
